date,value,state
1991-08-03,3651,IA
1991-08-10,4135,IA
1991-08-17,1869,IA
1991-08-24,2018,IA
1991-08-31,2043,IA
1991-09-07,2114,IA
1991-09-14,2085,IA
1991-09-21,1937,IA
1991-09-28,1821,IA
1991-10-05,2208,IA
1991-10-12,2779,IA
1991-10-19,2163,IA
1991-10-26,4456,IA
1991-11-02,4157,IA
1991-11-09,6320,IA
1991-11-16,4130,IA
1991-11-23,4432,IA
1991-11-30,4909,IA
1991-12-07,6180,IA
1991-12-14,3610,IA
1991-12-21,5534,IA
1991-12-28,12542,IA
1992-01-04,5323,IA
1992-01-11,11254,IA
1992-01-18,5578,IA
1992-01-25,3840,IA
1992-02-01,3910,IA
1992-02-08,3352,IA
1992-02-15,2858,IA
1992-02-22,3113,IA
1992-02-29,2961,IA
1992-03-07,2699,IA
1992-03-14,2732,IA
1992-03-21,2555,IA
1992-03-28,2598,IA
1992-04-04,2178,IA
1992-04-11,2525,IA
1992-04-18,2027,IA
1992-04-25,3722,IA
1992-05-02,2317,IA
1992-05-09,2002,IA
1992-05-16,2256,IA
1992-05-23,2388,IA
1992-05-30,2041,IA
1992-06-06,2624,IA
1992-06-13,2483,IA
1992-06-20,2298,IA
1992-06-27,2098,IA
1992-07-04,3108,IA
1992-07-11,5049,IA
1992-07-18,3071,IA
1992-07-25,3490,IA
1992-08-01,2594,IA
1992-08-08,2117,IA
1992-08-15,2289,IA
1992-08-22,1880,IA
1992-08-29,2296,IA
1992-09-05,2310,IA
1992-09-12,1776,IA
1992-09-19,2200,IA
1992-09-26,1738,IA
1992-10-03,1977,IA
1992-10-10,3514,IA
1992-10-17,2204,IA
1992-10-24,2661,IA
1992-10-31,1999,IA
1992-11-07,4256,IA
1992-11-14,2608,IA
1992-11-21,3128,IA
1992-11-28,3623,IA
1992-12-05,4980,IA
1992-12-12,3778,IA
1992-12-19,3930,IA
1992-12-26,6067,IA
1993-01-02,6708,IA
1993-01-09,6687,IA
1993-01-16,3763,IA
1993-01-23,2635,IA
1993-01-30,2921,IA
1993-02-06,2587,IA
1993-02-13,2473,IA
1993-02-20,2455,IA
1993-02-27,3426,IA
1993-03-06,2880,IA
1993-03-13,2038,IA
1993-03-20,1754,IA
1993-03-27,2577,IA
1993-04-03,2040,IA
1993-04-10,2709,IA
1993-04-17,2144,IA
1993-04-24,2041,IA
1993-05-01,1695,IA
1993-05-08,2213,IA
1993-05-15,1865,IA
1993-05-22,1688,IA
1993-05-29,1724,IA
1993-06-05,2035,IA
1993-06-12,1921,IA
1993-06-19,1838,IA
1993-06-26,1781,IA
1993-07-03,3211,IA
1993-07-10,4632,IA
1993-07-17,4935,IA
1993-07-24,6909,IA
1993-07-31,4729,IA
1993-08-07,2813,IA
1993-08-14,2172,IA
1993-08-21,2307,IA
1993-08-28,1853,IA
1993-09-04,1861,IA
1993-09-11,1535,IA
1993-09-18,2095,IA
1993-09-25,2218,IA
1993-10-02,1954,IA
1993-10-09,2456,IA
1993-10-16,2252,IA
1993-10-23,2515,IA
1993-10-30,2457,IA
1993-11-06,2639,IA
1993-11-13,2425,IA
1993-11-20,3477,IA
1993-11-27,3798,IA
1993-12-04,4062,IA
1993-12-11,3960,IA
1993-12-18,4855,IA
1993-12-25,6698,IA
1994-01-01,9589,IA
1994-01-08,7658,IA
1994-01-15,5343,IA
1994-01-22,4204,IA
1994-01-29,3093,IA
1994-02-05,3117,IA
1994-02-12,2952,IA
1994-02-19,2311,IA
1994-02-26,2315,IA
1994-03-05,2331,IA
1994-03-12,1846,IA
1994-03-19,1735,IA
1994-03-26,1511,IA
1994-04-02,1665,IA
1994-04-09,2175,IA
1994-04-16,1891,IA
1994-04-23,1873,IA
1994-04-30,1704,IA
1994-05-07,1630,IA
1994-05-14,1724,IA
1994-05-21,1519,IA
1994-05-28,1624,IA
1994-06-04,1562,IA
1994-06-11,1732,IA
1994-06-18,1500,IA
1994-06-25,1591,IA
1994-07-02,1769,IA
1994-07-09,3488,IA
1994-07-16,2384,IA
1994-07-23,1536,IA
1994-07-30,2853,IA
1994-08-06,1794,IA
1994-08-13,1482,IA
1994-08-20,1368,IA
1994-08-27,1371,IA
1994-09-03,1570,IA
1994-09-10,1600,IA
1994-09-17,1409,IA
1994-09-24,1340,IA
1994-10-01,1212,IA
1994-10-08,1998,IA
1994-10-15,1415,IA
1994-10-22,1661,IA
1994-10-29,1783,IA
1994-11-05,2102,IA
1994-11-12,1720,IA
1994-11-19,2591,IA
1994-11-26,2726,IA
1994-12-03,4035,IA
1994-12-10,4510,IA
1994-12-17,3874,IA
1994-12-24,4989,IA
1994-12-31,7272,IA
1995-01-07,7205,IA
1995-01-14,4152,IA
1995-01-21,2853,IA
1995-01-28,2593,IA
1995-02-04,2399,IA
1995-02-11,2376,IA
1995-02-18,2130,IA
1995-02-25,2021,IA
1995-03-04,2183,IA
1995-03-11,2024,IA
1995-03-18,2867,IA
1995-03-25,1619,IA
1995-04-01,2113,IA
1995-04-08,2225,IA
1995-04-15,2300,IA
1995-04-22,2693,IA
1995-04-29,2124,IA
1995-05-06,2304,IA
1995-05-13,2810,IA
1995-05-20,2198,IA
1995-05-27,1972,IA
1995-06-03,2328,IA
1995-06-10,2342,IA
1995-06-17,2195,IA
1995-06-24,2011,IA
1995-07-01,2954,IA
1995-07-08,4676,IA
1995-07-15,2228,IA
1995-07-22,1982,IA
1995-07-29,2235,IA
1995-08-05,2220,IA
1995-08-12,2058,IA
1995-08-19,1633,IA
1995-08-26,1475,IA
1995-09-02,1844,IA
1995-09-09,1483,IA
1995-09-16,1374,IA
1995-09-23,1591,IA
1995-09-30,1631,IA
1995-10-07,2777,IA
1995-10-14,1924,IA
1995-10-21,1836,IA
1995-10-28,2118,IA
1995-11-04,4362,IA
1995-11-11,2334,IA
1995-11-18,3521,IA
1995-11-25,3194,IA
1995-12-02,4709,IA
1995-12-09,3633,IA
1995-12-16,4613,IA
1995-12-23,5897,IA
1995-12-30,10281,IA
1996-01-06,4616,IA
1996-01-13,5472,IA
1996-01-20,3044,IA
1996-01-27,3374,IA
1996-02-03,3374,IA
1996-02-10,3843,IA
1996-02-17,2825,IA
1996-02-24,2940,IA
1996-03-02,3090,IA
1996-03-09,2534,IA
1996-03-16,2108,IA
1996-03-23,2467,IA
1996-03-30,2003,IA
1996-04-06,2066,IA
1996-04-13,2870,IA
1996-04-20,3051,IA
1996-04-27,1952,IA
1996-05-04,2356,IA
1996-05-11,2598,IA
1996-05-18,2108,IA
1996-05-25,2457,IA
1996-06-01,2341,IA
1996-06-08,2186,IA
1996-06-15,1876,IA
1996-06-22,1869,IA
1996-06-29,1831,IA
1996-07-06,2862,IA
1996-07-13,3063,IA
1996-07-20,2582,IA
1996-07-27,1941,IA
1996-08-03,2293,IA
1996-08-10,2032,IA
1996-08-17,1498,IA
1996-08-24,1540,IA
1996-08-31,1718,IA
1996-09-07,1463,IA
1996-09-14,1505,IA
1996-09-21,1559,IA
1996-09-28,2256,IA
1996-10-05,1903,IA
1996-10-12,2246,IA
1996-10-19,1734,IA
1996-10-26,2266,IA
1996-11-02,2377,IA
1996-11-09,2909,IA
1996-11-16,2981,IA
1996-11-23,3256,IA
1996-11-30,4101,IA
1996-12-07,4066,IA
1996-12-14,2995,IA
1996-12-21,5008,IA
1996-12-28,11666,IA
1997-01-04,4558,IA
1997-01-11,5757,IA
1997-01-18,3934,IA
1997-01-25,2480,IA
1997-02-01,4052,IA
1997-02-08,2663,IA
1997-02-15,2693,IA
1997-02-22,2455,IA
1997-03-01,2013,IA
1997-03-08,2875,IA
1997-03-15,2095,IA
1997-03-22,1867,IA
1997-03-29,1899,IA
1997-04-05,1961,IA
1997-04-12,2605,IA
1997-04-19,2002,IA
1997-04-26,2402,IA
1997-05-03,2242,IA
1997-05-10,1834,IA
1997-05-17,1632,IA
1997-05-24,1732,IA
1997-05-31,2190,IA
1997-06-07,2625,IA
1997-06-14,1746,IA
1997-06-21,1450,IA
1997-06-28,1680,IA
1997-07-05,4261,IA
1997-07-12,2952,IA
1997-07-19,2065,IA
1997-07-26,1933,IA
1997-08-02,2069,IA
1997-08-09,2042,IA
1997-08-16,1901,IA
1997-08-23,1556,IA
1997-08-30,1409,IA
1997-09-06,1395,IA
1997-09-13,1390,IA
1997-09-20,1402,IA
1997-09-27,1343,IA
1997-10-04,1323,IA
1997-10-11,1546,IA
1997-10-18,1556,IA
1997-10-25,1594,IA
1997-11-01,2520,IA
1997-11-08,2506,IA
1997-11-15,2401,IA
1997-11-22,2680,IA
1997-11-29,2792,IA
1997-12-06,4126,IA
1997-12-13,4195,IA
1997-12-20,3529,IA
1997-12-27,9551,IA
1998-01-03,5599,IA
1998-01-10,5404,IA
1998-01-17,3258,IA
1998-01-24,2492,IA
1998-01-31,2489,IA
1998-02-07,2615,IA
1998-02-14,2108,IA
1998-02-21,1978,IA
1998-02-28,1956,IA
1998-03-07,2055,IA
1998-03-14,2392,IA
1998-03-21,2373,IA
1998-03-28,1534,IA
1998-04-04,1826,IA
1998-04-11,1802,IA
1998-04-18,1583,IA
1998-04-25,1429,IA
1998-05-02,1958,IA
1998-05-09,1590,IA
1998-05-16,1460,IA
1998-05-23,1965,IA
1998-05-30,1267,IA
1998-06-06,1747,IA
1998-06-13,1929,IA
1998-06-20,1881,IA
1998-06-27,1661,IA
1998-07-04,2988,IA
1998-07-11,3545,IA
1998-07-18,1828,IA
1998-07-25,1574,IA
1998-08-01,2066,IA
1998-08-08,2957,IA
1998-08-15,2601,IA
1998-08-22,1694,IA
1998-08-29,2538,IA
1998-09-05,2387,IA
1998-09-12,1813,IA
1998-09-19,1795,IA
1998-09-26,1725,IA
1998-10-03,5081,IA
1998-10-10,2287,IA
1998-10-17,1603,IA
1998-10-24,1838,IA
1998-10-31,1987,IA
1998-11-07,2525,IA
1998-11-14,2668,IA
1998-11-21,2488,IA
1998-11-28,3074,IA
1998-12-05,5612,IA
1998-12-12,3508,IA
1998-12-19,3499,IA
1998-12-26,9559,IA
1999-01-02,9822,IA
1999-01-09,11337,IA
1999-01-16,3560,IA
1999-01-23,2343,IA
1999-01-30,2282,IA
1999-02-06,2200,IA
1999-02-13,1919,IA
1999-02-20,1884,IA
1999-02-27,1982,IA
1999-03-06,2187,IA
1999-03-13,2124,IA
1999-03-20,1709,IA
1999-03-27,1751,IA
1999-04-03,2690,IA
1999-04-10,2396,IA
1999-04-17,2121,IA
1999-04-24,1799,IA
1999-05-01,2281,IA
1999-05-08,2830,IA
1999-05-15,1992,IA
1999-05-22,3269,IA
1999-05-29,3141,IA
1999-06-05,2055,IA
1999-06-12,1981,IA
1999-06-19,1664,IA
1999-06-26,2454,IA
1999-07-03,2701,IA
1999-07-10,4254,IA
1999-07-17,4865,IA
1999-07-24,2852,IA
1999-07-31,2143,IA
1999-08-07,2186,IA
1999-08-14,2752,IA
1999-08-21,2310,IA
1999-08-28,2116,IA
1999-09-04,2805,IA
1999-09-11,1553,IA
1999-09-18,2197,IA
1999-09-25,1586,IA
1999-10-02,2145,IA
1999-10-09,2497,IA
1999-10-16,2053,IA
1999-10-23,1996,IA
1999-10-30,4343,IA
1999-11-06,2119,IA
1999-11-13,1719,IA
1999-11-20,3015,IA
1999-11-27,2931,IA
1999-12-04,3749,IA
1999-12-11,4499,IA
1999-12-18,4070,IA
1999-12-25,8100,IA
2000-01-01,8361,IA
2000-01-08,8889,IA
2000-01-15,3512,IA
2000-01-22,3004,IA
2000-01-29,3249,IA
2000-02-05,2782,IA
2000-02-12,2248,IA
2000-02-19,2721,IA
2000-02-26,2115,IA
2000-03-04,2752,IA
2000-03-11,2080,IA
2000-03-18,1871,IA
2000-03-25,1594,IA
2000-04-01,1485,IA
2000-04-08,2197,IA
2000-04-15,1770,IA
2000-04-22,1761,IA
2000-04-29,1716,IA
2000-05-06,1807,IA
2000-05-13,1807,IA
2000-05-20,1687,IA
2000-05-27,2121,IA
2000-06-03,2185,IA
2000-06-10,1975,IA
2000-06-17,2600,IA
2000-06-24,1776,IA
2000-07-01,1665,IA
2000-07-08,5374,IA
2000-07-15,2462,IA
2000-07-22,1833,IA
2000-07-29,1808,IA
2000-08-05,1597,IA
2000-08-12,1634,IA
2000-08-19,1555,IA
2000-08-26,1742,IA
2000-09-02,1956,IA
2000-09-09,1337,IA
2000-09-16,1504,IA
2000-09-23,1652,IA
2000-09-30,2207,IA
2000-10-07,2161,IA
2000-10-14,2073,IA
2000-10-21,2111,IA
2000-10-28,2339,IA
2000-11-04,3044,IA
2000-11-11,2938,IA
2000-11-18,4677,IA
2000-11-25,5649,IA
2000-12-02,4211,IA
2000-12-09,4411,IA
2000-12-16,6067,IA
2000-12-23,8403,IA
2000-12-30,14201,IA
2001-01-06,3925,IA
2001-01-13,5233,IA
2001-01-20,3597,IA
2001-01-27,3284,IA
2001-02-03,3145,IA
2001-02-10,3060,IA
2001-02-17,3424,IA
2001-02-24,2682,IA
2001-03-03,2957,IA
2001-03-10,2695,IA
2001-03-17,2740,IA
2001-03-24,2838,IA
2001-03-31,3695,IA
2001-04-07,3210,IA
2001-04-14,2243,IA
2001-04-21,3041,IA
2001-04-28,6359,IA
2001-05-05,2761,IA
2001-05-12,2337,IA
2001-05-19,3573,IA
2001-05-26,2968,IA
2001-06-02,2498,IA
2001-06-09,3337,IA
2001-06-16,3273,IA
2001-06-23,2582,IA
2001-06-30,4284,IA
2001-07-07,10344,IA
2001-07-14,3731,IA
2001-07-21,3234,IA
2001-07-28,3162,IA
2001-08-04,2967,IA
2001-08-11,4049,IA
2001-08-18,2248,IA
2001-08-25,2461,IA
2001-09-01,2413,IA
2001-09-08,2608,IA
2001-09-15,4496,IA
2001-09-22,3480,IA
2001-09-29,4421,IA
2001-10-06,4096,IA
2001-10-13,3557,IA
2001-10-20,5222,IA
2001-10-27,4544,IA
2001-11-03,3554,IA
2001-11-10,3976,IA
2001-11-17,3895,IA
2001-11-24,7852,IA
2001-12-01,7039,IA
2001-12-08,4629,IA
2001-12-15,4589,IA
2001-12-22,6273,IA
2001-12-29,14603,IA
2002-01-05,9186,IA
2002-01-12,6528,IA
2002-01-19,5441,IA
2002-01-26,3764,IA
2002-02-02,3635,IA
2002-02-09,3971,IA
2002-02-16,3478,IA
2002-02-23,3125,IA
2002-03-02,3108,IA
2002-03-09,3061,IA
2002-03-16,3013,IA
2002-03-23,2760,IA
2002-03-30,3595,IA
2002-04-06,4068,IA
2002-04-13,4567,IA
2002-04-20,2768,IA
2002-04-27,2626,IA
2002-05-04,3242,IA
2002-05-11,2647,IA
2002-05-18,2485,IA
2002-05-25,2779,IA
2002-06-01,2493,IA
2002-06-08,3195,IA
2002-06-15,2725,IA
2002-06-22,3037,IA
2002-06-29,2706,IA
2002-07-06,7058,IA
2002-07-13,3958,IA
2002-07-20,2692,IA
2002-07-27,2936,IA
2002-08-03,2728,IA
2002-08-10,4638,IA
2002-08-17,2247,IA
2002-08-24,2352,IA
2002-08-31,2872,IA
2002-09-07,2716,IA
2002-09-14,2779,IA
2002-09-21,2272,IA
2002-09-28,3918,IA
2002-10-05,2861,IA
2002-10-12,3012,IA
2002-10-19,4219,IA
2002-10-26,3361,IA
2002-11-02,5405,IA
2002-11-09,3351,IA
2002-11-16,2955,IA
2002-11-23,3584,IA
2002-11-30,6341,IA
2002-12-07,6001,IA
2002-12-14,4647,IA
2002-12-21,5189,IA
2002-12-28,14178,IA
2003-01-04,6713,IA
2003-01-11,6181,IA
2003-01-18,5076,IA
2003-01-25,4207,IA
2003-02-01,3699,IA
2003-02-08,3767,IA
2003-02-15,3674,IA
2003-02-22,3073,IA
2003-03-01,3330,IA
2003-03-08,3263,IA
2003-03-15,3813,IA
2003-03-22,3131,IA
2003-03-29,3105,IA
2003-04-05,3532,IA
2003-04-12,3534,IA
2003-04-19,2918,IA
2003-04-26,2554,IA
2003-05-03,4504,IA
2003-05-10,3268,IA
2003-05-17,2791,IA
2003-05-24,2931,IA
2003-05-31,3718,IA
2003-06-07,3587,IA
2003-06-14,3114,IA
2003-06-21,2977,IA
2003-06-28,2918,IA
2003-07-05,8030,IA
2003-07-12,4825,IA
2003-07-19,4077,IA
2003-07-26,2695,IA
2003-08-02,2905,IA
2003-08-09,3030,IA
2003-08-16,2182,IA
2003-08-23,2603,IA
2003-08-30,2559,IA
2003-09-06,2009,IA
2003-09-13,2075,IA
2003-09-20,2430,IA
2003-09-27,2976,IA
2003-10-04,2083,IA
2003-10-11,3089,IA
2003-10-18,3005,IA
2003-10-25,3295,IA
2003-11-01,4943,IA
2003-11-08,4109,IA
2003-11-15,3072,IA
2003-11-22,3426,IA
2003-11-29,5183,IA
2003-12-06,4762,IA
2003-12-13,5037,IA
2003-12-20,4923,IA
2003-12-27,8860,IA
2004-01-03,6905,IA
2004-01-10,6707,IA
2004-01-17,3587,IA
2004-01-24,3315,IA
2004-01-31,4201,IA
2004-02-07,3753,IA
2004-02-14,2977,IA
2004-02-21,2692,IA
2004-02-28,2444,IA
2004-03-06,2988,IA
2004-03-13,2325,IA
2004-03-20,2721,IA
2004-03-27,2717,IA
2004-04-03,2318,IA
2004-04-10,2530,IA
2004-04-17,2496,IA
2004-04-24,2122,IA
2004-05-01,2404,IA
2004-05-08,2245,IA
2004-05-15,2274,IA
2004-05-22,2228,IA
2004-05-29,2819,IA
2004-06-05,2720,IA
2004-06-12,2463,IA
2004-06-19,2212,IA
2004-06-26,2582,IA
2004-07-03,3007,IA
2004-07-10,4711,IA
2004-07-17,3243,IA
2004-07-24,2339,IA
2004-07-31,2344,IA
2004-08-07,2636,IA
2004-08-14,1959,IA
2004-08-21,2749,IA
2004-08-28,2484,IA
2004-09-04,1981,IA
2004-09-11,2069,IA
2004-09-18,1836,IA
2004-09-25,2079,IA
2004-10-02,1940,IA
2004-10-09,2850,IA
2004-10-16,1942,IA
2004-10-23,2227,IA
2004-10-30,2707,IA
2004-11-06,3191,IA
2004-11-13,2554,IA
2004-11-20,2880,IA
2004-11-27,3177,IA
2004-12-04,4904,IA
2004-12-11,4035,IA
2004-12-18,4232,IA
2004-12-25,7079,IA
2005-01-01,10846,IA
2005-01-08,8897,IA
2005-01-15,5011,IA
2005-01-22,3082,IA
2005-01-29,2828,IA
2005-02-05,3019,IA
2005-02-12,2790,IA
2005-02-19,2487,IA
2005-02-26,2300,IA
2005-03-05,2323,IA
2005-03-12,2273,IA
2005-03-19,2195,IA
2005-03-26,2209,IA
2005-04-02,2233,IA
2005-04-09,2471,IA
2005-04-16,2294,IA
2005-04-23,2324,IA
2005-04-30,2534,IA
2005-05-07,2520,IA
2005-05-14,2298,IA
2005-05-21,2298,IA
2005-05-28,2390,IA
2005-06-04,2311,IA
2005-06-11,2519,IA
2005-06-18,2013,IA
2005-06-25,2705,IA
2005-07-02,2559,IA
2005-07-09,5571,IA
2005-07-16,2937,IA
2005-07-23,2523,IA
2005-07-30,2254,IA
2005-08-06,3542,IA
2005-08-13,3040,IA
2005-08-20,2070,IA
2005-08-27,2469,IA
2005-09-03,3339,IA
2005-09-10,1874,IA
2005-09-17,2332,IA
2005-09-24,2366,IA
2005-10-01,2547,IA
2005-10-08,3289,IA
2005-10-15,2615,IA
2005-10-22,3863,IA
2005-10-29,2527,IA
2005-11-05,2769,IA
2005-11-12,2371,IA
2005-11-19,4297,IA
2005-11-26,3168,IA
2005-12-03,6026,IA
2005-12-10,7296,IA
2005-12-17,3794,IA
2005-12-24,7606,IA
2005-12-31,10087,IA
2006-01-07,5644,IA
2006-01-14,3612,IA
2006-01-21,2956,IA
2006-01-28,2958,IA
2006-02-04,2842,IA
2006-02-11,2907,IA
2006-02-18,2642,IA
2006-02-25,2518,IA
2006-03-04,2701,IA
2006-03-11,2706,IA
2006-03-18,2509,IA
2006-03-25,2850,IA
2006-04-01,3234,IA
2006-04-08,2853,IA
2006-04-15,2268,IA
2006-04-22,1901,IA
2006-04-29,2276,IA
2006-05-06,4527,IA
2006-05-13,2292,IA
2006-05-20,2211,IA
2006-05-27,2719,IA
2006-06-03,2822,IA
2006-06-10,2600,IA
2006-06-17,2230,IA
2006-06-24,2262,IA
2006-07-01,2484,IA
2006-07-08,5949,IA
2006-07-15,2608,IA
2006-07-22,2259,IA
2006-07-29,2671,IA
2006-08-05,2801,IA
2006-08-12,2144,IA
2006-08-19,2290,IA
2006-08-26,2510,IA
2006-09-02,2105,IA
2006-09-09,3525,IA
2006-09-16,3190,IA
2006-09-23,2416,IA
2006-09-30,2340,IA
2006-10-07,3110,IA
2006-10-14,2936,IA
2006-10-21,3356,IA
2006-10-28,3551,IA
2006-11-04,3471,IA
2006-11-11,2965,IA
2006-11-18,3992,IA
2006-11-25,5003,IA
2006-12-02,5918,IA
2006-12-09,5478,IA
2006-12-16,4147,IA
2006-12-23,7678,IA
2006-12-30,12924,IA
2007-01-06,5088,IA
2007-01-13,5799,IA
2007-01-20,4737,IA
2007-01-27,3793,IA
2007-02-03,3674,IA
2007-02-10,3701,IA
2007-02-17,3309,IA
2007-02-24,3183,IA
2007-03-03,2615,IA
2007-03-10,2884,IA
2007-03-17,2755,IA
2007-03-24,2611,IA
2007-03-31,2383,IA
2007-04-07,2961,IA
2007-04-14,2553,IA
2007-04-21,2115,IA
2007-04-28,2523,IA
2007-05-05,2300,IA
2007-05-12,2211,IA
2007-05-19,2046,IA
2007-05-26,2167,IA
2007-06-02,2922,IA
2007-06-09,2550,IA
2007-06-16,2573,IA
2007-06-23,2121,IA
2007-06-30,2105,IA
2007-07-07,6152,IA
2007-07-14,2289,IA
2007-07-21,2001,IA
2007-07-28,2194,IA
2007-08-04,2934,IA
2007-08-11,2036,IA
2007-08-18,2260,IA
2007-08-25,2253,IA
2007-09-01,2071,IA
2007-09-08,2019,IA
2007-09-15,2267,IA
2007-09-22,2002,IA
2007-09-29,1929,IA
2007-10-06,2101,IA
2007-10-13,3442,IA
2007-10-20,3198,IA
2007-10-27,2637,IA
2007-11-03,5238,IA
2007-11-10,2841,IA
2007-11-17,2515,IA
2007-11-24,5950,IA
2007-12-01,4695,IA
2007-12-08,6761,IA
2007-12-15,5370,IA
2007-12-22,5203,IA
2007-12-29,13542,IA
2008-01-05,5797,IA
2008-01-12,5850,IA
2008-01-19,4570,IA
2008-01-26,3963,IA
2008-02-02,3700,IA
2008-02-09,3580,IA
2008-02-16,3082,IA
2008-02-23,3033,IA
2008-03-01,3310,IA
2008-03-08,3393,IA
2008-03-15,2638,IA
2008-03-22,3554,IA
2008-03-29,2659,IA
2008-04-05,2940,IA
2008-04-12,3462,IA
2008-04-19,2833,IA
2008-04-26,4200,IA
2008-05-03,3436,IA
2008-05-10,2646,IA
2008-05-17,2614,IA
2008-05-24,4081,IA
2008-05-31,3192,IA
2008-06-07,4696,IA
2008-06-14,5249,IA
2008-06-21,8334,IA
2008-06-28,6204,IA
2008-07-05,5086,IA
2008-07-12,4847,IA
2008-07-19,2771,IA
2008-07-26,3124,IA
2008-08-02,4901,IA
2008-08-09,3316,IA
2008-08-16,3973,IA
2008-08-23,2488,IA
2008-08-30,4225,IA
2008-09-06,4567,IA
2008-09-13,4138,IA
2008-09-20,3851,IA
2008-09-27,3867,IA
2008-10-04,4186,IA
2008-10-11,4851,IA
2008-10-18,4238,IA
2008-10-25,4627,IA
2008-11-01,5333,IA
2008-11-08,6111,IA
2008-11-15,6191,IA
2008-11-22,6613,IA
2008-11-29,12853,IA
2008-12-06,9429,IA
2008-12-13,8291,IA
2008-12-20,11995,IA
2008-12-27,13865,IA
2009-01-03,12113,IA
2009-01-10,10520,IA
2009-01-17,8365,IA
2009-01-24,7282,IA
2009-01-31,10068,IA
2009-02-07,8655,IA
2009-02-14,6929,IA
2009-02-21,8151,IA
2009-02-28,8683,IA
2009-03-07,8645,IA
2009-03-14,8335,IA
2009-03-21,9469,IA
2009-03-28,9018,IA
2009-04-04,8190,IA
2009-04-11,8434,IA
2009-04-18,8774,IA
2009-04-25,7058,IA
2009-05-02,6801,IA
2009-05-09,7453,IA
2009-05-16,6158,IA
2009-05-23,8470,IA
2009-05-30,6719,IA
2009-06-06,7368,IA
2009-06-13,6801,IA
2009-06-20,7571,IA
2009-06-27,7191,IA
2009-07-04,10542,IA
2009-07-11,9032,IA
2009-07-18,8450,IA
2009-07-25,7338,IA
2009-08-01,6464,IA
2009-08-08,7321,IA
2009-08-15,7258,IA
2009-08-22,6111,IA
2009-08-29,5403,IA
2009-09-05,6232,IA
2009-09-12,4323,IA
2009-09-19,6336,IA
2009-09-26,6018,IA
2009-10-03,6252,IA
2009-10-10,8433,IA
2009-10-17,7595,IA
2009-10-24,6626,IA
2009-10-31,6238,IA
2009-11-07,6540,IA
2009-11-14,4926,IA
2009-11-21,5447,IA
2009-11-28,8236,IA
2009-12-05,7319,IA
2009-12-12,7351,IA
2009-12-19,10171,IA
2009-12-26,10125,IA
2010-01-02,11996,IA
2010-01-09,7546,IA
2010-01-16,8483,IA
2010-01-23,5041,IA
2010-01-30,6049,IA
2010-02-06,8063,IA
2010-02-13,5724,IA
2010-02-20,5369,IA
2010-02-27,4299,IA
2010-03-06,4250,IA
2010-03-13,5167,IA
2010-03-20,5399,IA
2010-03-27,4910,IA
2010-04-03,4652,IA
2010-04-10,3205,IA
2010-04-17,4811,IA
2010-04-24,4767,IA
2010-05-01,4522,IA
2010-05-08,4636,IA
2010-05-15,4180,IA
2010-05-22,4705,IA
2010-05-29,5076,IA
2010-06-05,3161,IA
2010-06-12,3992,IA
2010-06-19,5483,IA
2010-06-26,4253,IA
2010-07-03,3444,IA
2010-07-10,4629,IA
2010-07-17,4435,IA
2010-07-24,3460,IA
2010-07-31,3783,IA
2010-08-07,4157,IA
2010-08-14,3230,IA
2010-08-21,3527,IA
2010-08-28,2714,IA
2010-09-04,2822,IA
2010-09-11,3179,IA
2010-09-18,3370,IA
2010-09-25,3669,IA
2010-10-02,2852,IA
2010-10-09,3222,IA
2010-10-16,3246,IA
2010-10-23,4203,IA
2010-10-30,3671,IA
2010-11-06,3634,IA
2010-11-13,3187,IA
2010-11-20,4574,IA
2010-11-27,7363,IA
2010-12-04,5217,IA
2010-12-11,6371,IA
2010-12-18,6802,IA
2010-12-25,9021,IA
2011-01-01,9234,IA
2011-01-08,6112,IA
2011-01-15,5442,IA
2011-01-22,4436,IA
2011-01-29,4829,IA
2011-02-05,3768,IA
2011-02-12,3953,IA
2011-02-19,3578,IA
2011-02-26,3153,IA
2011-03-05,3473,IA
2011-03-12,3118,IA
2011-03-19,3452,IA
2011-03-26,3529,IA
2011-04-02,4030,IA
2011-04-09,3641,IA
2011-04-16,2968,IA
2011-04-23,3494,IA
2011-04-30,3750,IA
2011-05-07,3390,IA
2011-05-14,2971,IA
2011-05-21,3141,IA
2011-05-28,3726,IA
2011-06-04,3493,IA
2011-06-11,3447,IA
2011-06-18,3373,IA
2011-06-25,3224,IA
2011-07-02,2826,IA
2011-07-09,3789,IA
2011-07-16,3314,IA
2011-07-23,2729,IA
2011-07-30,2352,IA
2011-08-06,3240,IA
2011-08-13,2856,IA
2011-08-20,2952,IA
2011-08-27,2755,IA
2011-09-03,2663,IA
2011-09-10,2176,IA
2011-09-17,2773,IA
2011-09-24,2472,IA
2011-10-01,2652,IA
2011-10-08,3300,IA
2011-10-15,2836,IA
2011-10-22,2827,IA
2011-10-29,2674,IA
2011-11-05,3106,IA
2011-11-12,3851,IA
2011-11-19,4006,IA
2011-11-26,6234,IA
2011-12-03,4449,IA
2011-12-10,5495,IA
2011-12-17,5680,IA
2011-12-24,8290,IA
2011-12-31,9457,IA
2012-01-07,4782,IA
2012-01-14,5378,IA
2012-01-21,4403,IA
2012-01-28,3945,IA
2012-02-04,3360,IA
2012-02-11,2934,IA
2012-02-18,3372,IA
2012-02-25,2717,IA
2012-03-03,3553,IA
2012-03-10,2807,IA
